airport_icao;visibility;wind_speed;wind_gust;wind_direction;rvr;rvr_tendency;runway_designator_number;runway_designator_side;runway_ils_category;headwind;crosswind;ceiling;weather_phenomenon;ILS;RNAV;RNP;VISUAL
KIAD;10.0;4;0;-1;6000.0;Excellent;19;L;CAT III;-3.9;0.8;99999;No Phenomenon;1;0;0;1
KORD;10.0;14;21;230;6000.0;Excellent;27;C;CAT III;10.7;-9.0;99999;No Phenomenon;1;0;0;1
KORD;10.0;14;21;230;6000.0;Excellent;27;R;CAT III;10.7;-9.0;99999;No Phenomenon;1;0;0;1
KORD;10.0;14;21;230;6000.0;Excellent;28;C;CAT III;9.0;-10.7;99999;No Phenomenon;1;0;0;1
KLAX;10.0;0;0;0;6000.0;Excellent;24;R;CAT III;-0.0;0.0;99999;No Phenomenon;0;0;1;1
KLAX;10.0;0;0;0;6000.0;Excellent;25;L;CAT III;-0.0;0.0;99999;No Phenomenon;0;0;1;1
KLAX;10.0;0;0;0;6000.0;Excellent;25;R;CAT III;-0.0;0.0;99999;No Phenomenon;0;0;1;1
KSFO;10.0;3;0;30;6000.0;Excellent;28;L;CAT II;-1.0;2.8;25000;No Phenomenon;0;0;0;1
KSFO;10.0;3;0;30;6000.0;Excellent;28;R;CAT III;-1.0;2.8;25000;No Phenomenon;0;0;0;1
KJFK;10.0;9;0;230;6000.0;Excellent;22;L;CAT III;8.9;1.6;99999;No Phenomenon;1;0;0;0
KJFK;10.0;9;0;230;6000.0;Excellent;22;R;CAT I;8.9;1.6;99999;No Phenomenon;1;0;0;0
KSFO;10.0;0;0;0;6000.0;Excellent;28;L;CAT II;0.0;0.0;25000;No Phenomenon;0;0;0;1
KSFO;10.0;0;0;0;6000.0;Excellent;28;R;CAT III;0.0;0.0;25000;No Phenomenon;0;0;0;1
KLAX;10.0;6;0;220;6000.0;Excellent;24;R;CAT III;5.6;-2.1;99999;No Phenomenon;0;0;1;1
KLAX;10.0;6;0;220;6000.0;Excellent;25;L;CAT III;5.2;-3.0;99999;No Phenomenon;0;0;1;1
KLAX;10.0;6;0;220;6000.0;Excellent;25;R;CAT III;5.2;-3.0;99999;No Phenomenon;0;0;1;1
KJFK;10.0;11;0;190;6000.0;Excellent;22;L;CAT III;9.5;-5.5;99999;No Phenomenon;1;0;0;0
KJFK;10.0;11;0;190;6000.0;Excellent;22;R;CAT I;9.5;-5.5;99999;No Phenomenon;1;0;0;0
KATL;10.0;9;0;10;6000.0;Excellent;8;L;CAT III;3.1;-8.5;7500;-RA;1;1;0;0
KORD;10.0;13;21;250;6000.0;Excellent;27;C;CAT III;12.2;-4.4;25000;No Phenomenon;1;0;0;1
KORD;10.0;13;21;250;6000.0;Excellent;27;R;CAT III;12.2;-4.4;25000;No Phenomenon;1;0;0;1
KORD;10.0;13;21;250;6000.0;Excellent;28;C;CAT III;11.3;-6.5;25000;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;80;6000.0;Excellent;19;C;CAT III;-1.4;-3.8;99999;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;80;6000.0;Excellent;19;L;CAT III;-1.4;-3.8;99999;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;80;6000.0;Excellent;19;R;CAT III;-1.4;-3.8;99999;No Phenomenon;1;0;0;1
KIAD;10.0;6;0;210;6000.0;Excellent;19;C;CAT III;5.6;2.1;99999;No Phenomenon;1;0;0;1
KIAD;10.0;6;0;210;6000.0;Excellent;19;L;CAT III;5.6;2.1;99999;No Phenomenon;1;0;0;1
KIAD;10.0;6;0;210;6000.0;Excellent;19;R;CAT III;5.6;2.1;99999;No Phenomenon;1;0;0;1
KSFO;10.0;3;0;20;6000.0;Excellent;28;L;CAT II;-0.5;3.0;25000;No Phenomenon;0;0;0;1
KSFO;10.0;3;0;20;6000.0;Excellent;28;R;CAT III;-0.5;3.0;25000;No Phenomenon;0;0;0;1
KORD;10.0;14;21;240;6000.0;Excellent;27;C;CAT III;12.1;-7.0;25000;No Phenomenon;1;0;0;1
KORD;10.0;14;21;240;6000.0;Excellent;27;R;CAT III;12.1;-7.0;25000;No Phenomenon;1;0;0;1
KORD;10.0;14;21;240;6000.0;Excellent;28;C;CAT III;10.7;-9.0;25000;No Phenomenon;1;0;0;1
KLAX;10.0;9;0;230;6000.0;Excellent;24;R;CAT III;8.9;-1.6;25000;No Phenomenon;0;0;1;1
KLAX;10.0;9;0;230;6000.0;Excellent;25;L;CAT III;8.5;-3.1;25000;No Phenomenon;0;0;1;1
KLAX;10.0;9;0;230;6000.0;Excellent;25;R;CAT III;8.5;-3.1;25000;No Phenomenon;0;0;1;1
KATL;10.0;10;16;20;6000.0;Excellent;26;R;CAT II;-5.0;8.7;20000;No Phenomenon;1;0;0;0
KJFK;10.0;16;0;200;6000.0;Excellent;22;L;CAT III;15.0;-5.5;99999;No Phenomenon;1;0;0;0
KJFK;10.0;16;0;200;6000.0;Excellent;22;R;CAT I;15.0;-5.5;99999;No Phenomenon;1;0;0;0
KJFK;10.0;17;0;200;6000.0;Excellent;22;L;CAT III;16.0;-5.8;99999;No Phenomenon;1;0;0;0
KJFK;10.0;17;0;200;6000.0;Excellent;22;R;CAT I;16.0;-5.8;99999;No Phenomenon;1;0;0;0
KORD;10.0;10;20;240;6000.0;Excellent;27;C;CAT III;8.7;-5.0;25000;No Phenomenon;1;0;0;1
KORD;10.0;10;20;240;6000.0;Excellent;27;R;CAT III;8.7;-5.0;25000;No Phenomenon;1;0;0;1
KORD;10.0;10;20;240;6000.0;Excellent;28;C;CAT III;7.7;-6.4;25000;No Phenomenon;1;0;0;1
KSFO;10.0;5;0;360;6000.0;Excellent;28;L;CAT II;0.9;4.9;25000;No Phenomenon;0;0;0;1
KSFO;10.0;5;0;360;6000.0;Excellent;28;R;CAT III;0.9;4.9;25000;No Phenomenon;0;0;0;1
KLAX;10.0;12;0;240;6000.0;Excellent;24;R;CAT III;12.0;0.0;25000;No Phenomenon;0;0;1;1
KLAX;10.0;12;0;240;6000.0;Excellent;25;L;CAT III;11.8;-2.1;25000;No Phenomenon;0;0;1;1
KLAX;10.0;12;0;240;6000.0;Excellent;25;R;CAT III;11.8;-2.1;25000;No Phenomenon;0;0;1;1
KATL;10.0;10;0;40;6000.0;Excellent;26;R;CAT II;-7.7;6.4;20000;No Phenomenon;1;0;0;0
KIAD;10.0;5;0;-1;6000.0;Excellent;19;C;CAT III;-4.9;1.0;99999;No Phenomenon;1;0;0;1
KSFO;10.0;4;0;20;6000.0;Excellent;28;L;CAT II;-0.7;3.9;20000;No Phenomenon;0;0;0;1
KSFO;10.0;4;0;20;6000.0;Excellent;28;R;CAT III;-0.7;3.9;20000;No Phenomenon;0;0;0;1
KJFK;10.0;16;0;190;6000.0;Excellent;22;L;CAT III;13.9;-8.0;99999;No Phenomenon;1;0;0;0
KJFK;10.0;16;0;190;6000.0;Excellent;22;R;CAT I;13.9;-8.0;99999;No Phenomenon;1;0;0;0
KIAD;10.0;4;0;210;6000.0;Excellent;19;C;CAT III;3.8;1.4;99999;No Phenomenon;1;0;0;1
KATL;10.0;5;0;20;6000.0;Excellent;26;R;CAT II;-2.5;4.3;20000;No Phenomenon;1;0;0;1
KLAX;10.0;9;0;260;6000.0;Excellent;24;R;CAT III;8.5;3.1;27000;No Phenomenon;0;0;1;1
KLAX;10.0;9;0;260;6000.0;Excellent;25;L;CAT III;8.9;1.6;27000;No Phenomenon;0;0;1;1
KLAX;10.0;9;0;260;6000.0;Excellent;25;R;CAT III;8.9;1.6;27000;No Phenomenon;0;0;1;1
KORD;10.0;13;21;230;6000.0;Excellent;27;C;CAT III;10.0;-8.4;25000;No Phenomenon;1;0;0;1
KORD;10.0;13;21;230;6000.0;Excellent;27;R;CAT III;10.0;-8.4;25000;No Phenomenon;1;0;0;1
KORD;10.0;13;21;230;6000.0;Excellent;28;C;CAT III;8.4;-10.0;25000;No Phenomenon;1;0;0;1
KJFK;10.0;15;0;200;6000.0;Excellent;22;L;CAT III;14.1;-5.1;99999;No Phenomenon;1;0;0;0
KJFK;10.0;15;0;200;6000.0;Excellent;22;R;CAT I;14.1;-5.1;99999;No Phenomenon;1;0;0;0
KIAD;10.0;3;0;250;6000.0;Excellent;19;C;CAT III;1.5;2.6;99999;No Phenomenon;1;0;0;1
KIAD;10.0;3;0;250;6000.0;Excellent;19;L;CAT III;1.5;2.6;99999;No Phenomenon;1;0;0;1
KIAD;10.0;3;0;250;6000.0;Excellent;19;R;CAT III;1.5;2.6;99999;No Phenomenon;1;0;0;1
KORD;10.0;14;25;210;6000.0;Excellent;27;C;CAT III;7.0;-12.1;25000;No Phenomenon;1;0;0;1
KORD;10.0;14;25;210;6000.0;Excellent;27;R;CAT III;7.0;-12.1;25000;No Phenomenon;1;0;0;1
KORD;10.0;14;25;210;6000.0;Excellent;28;C;CAT III;4.8;-13.2;25000;No Phenomenon;1;0;0;1
KLAX;10.0;10;21;220;6000.0;Excellent;24;R;CAT III;9.4;-3.4;26000;No Phenomenon;0;0;1;1
KLAX;10.0;10;21;220;6000.0;Excellent;25;L;CAT III;8.7;-5.0;26000;No Phenomenon;0;0;1;1
KLAX;10.0;10;21;220;6000.0;Excellent;25;R;CAT III;8.7;-5.0;26000;No Phenomenon;0;0;1;1
KATL;10.0;3;0;180;6000.0;Excellent;26;R;CAT II;0.5;-3.0;20000;No Phenomenon;1;0;0;1
KSFO;10.0;4;0;20;6000.0;Excellent;28;L;CAT II;-0.7;3.9;20000;No Phenomenon;0;0;0;1
KSFO;10.0;4;0;20;6000.0;Excellent;28;R;CAT III;-0.7;3.9;20000;No Phenomenon;0;0;0;1
KSFO;10.0;12;0;280;6000.0;Excellent;28;L;CAT II;12.0;0.0;20000;No Phenomenon;0;0;0;1
KSFO;10.0;12;0;280;6000.0;Excellent;28;R;CAT III;12.0;0.0;20000;No Phenomenon;0;0;0;1
KORD;10.0;11;19;210;6000.0;Deteriorating;27;C;CAT III;5.5;-9.5;25000;No Phenomenon;1;0;0;1
KORD;10.0;11;19;210;6000.0;Deteriorating;27;R;CAT III;5.5;-9.5;25000;No Phenomenon;1;0;0;1
KORD;10.0;11;19;210;6000.0;Deteriorating;28;C;CAT III;3.8;-10.3;25000;No Phenomenon;1;0;0;1
KATL;10.0;3;0;200;6000.0;Excellent;26;R;CAT II;1.5;-2.6;99999;No Phenomenon;1;0;0;1
KLAX;10.0;7;0;250;6000.0;Excellent;24;R;CAT III;6.9;1.2;24000;No Phenomenon;0;0;1;1
KLAX;10.0;7;0;250;6000.0;Excellent;25;L;CAT III;7.0;0.0;24000;No Phenomenon;0;0;1;1
KLAX;10.0;7;0;250;6000.0;Excellent;25;R;CAT III;7.0;0.0;24000;No Phenomenon;0;0;1;1
KIAD;10.0;4;0;170;6000.0;Excellent;19;C;CAT III;3.8;-1.4;99999;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;170;6000.0;Excellent;19;L;CAT III;3.8;-1.4;99999;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;170;6000.0;Excellent;19;R;CAT III;3.8;-1.4;99999;No Phenomenon;1;0;0;1
KJFK;10.0;12;0;200;6000.0;Excellent;22;L;CAT III;11.3;-4.1;99999;No Phenomenon;1;0;0;0
KJFK;10.0;12;0;200;6000.0;Excellent;22;R;CAT I;11.3;-4.1;99999;No Phenomenon;1;0;0;0
KLAX;10.0;11;0;240;6000.0;Excellent;24;R;CAT III;11.0;0.0;24000;No Phenomenon;0;0;1;1
KLAX;10.0;11;0;240;6000.0;Excellent;25;L;CAT III;10.8;-1.9;24000;No Phenomenon;0;0;1;1
KLAX;10.0;11;0;240;6000.0;Excellent;25;R;CAT III;10.8;-1.9;24000;No Phenomenon;0;0;1;1
KIAD;10.0;6;0;170;6000.0;Excellent;19;C;CAT III;5.6;-2.1;99999;No Phenomenon;1;0;0;1
KIAD;10.0;6;0;170;6000.0;Excellent;19;L;CAT III;5.6;-2.1;99999;No Phenomenon;1;0;0;1
KIAD;10.0;6;0;170;6000.0;Excellent;19;R;CAT III;5.6;-2.1;99999;No Phenomenon;1;0;0;1
KSFO;10.0;9;0;220;6000.0;Excellent;28;L;CAT II;4.5;-7.8;20000;No Phenomenon;0;0;0;1
KSFO;10.0;9;0;220;6000.0;Excellent;28;R;CAT III;4.5;-7.8;20000;No Phenomenon;0;0;0;1
KATL;10.0;4;0;220;6000.0;Excellent;26;R;CAT II;3.1;-2.6;99999;No Phenomenon;1;0;0;1
KORD;10.0;7;0;200;6000.0;Excellent;27;R;CAT III;2.4;-6.6;99999;No Phenomenon;1;0;0;1
KORD;10.0;7;0;200;6000.0;Excellent;28;C;CAT III;1.2;-6.9;99999;No Phenomenon;1;0;0;1
KORD;10.0;10;0;200;6000.0;Excellent;28;C;CAT III;1.7;-9.8;99999;No Phenomenon;1;0;0;0
KSFO;10.0;10;0;260;6000.0;Excellent;28;L;CAT II;9.4;-3.4;20000;No Phenomenon;0;0;0;1
KSFO;10.0;10;0;260;6000.0;Excellent;28;R;CAT III;9.4;-3.4;20000;No Phenomenon;0;0;0;1
KIAD;10.0;4;0;180;6000.0;Excellent;19;C;CAT III;3.9;-0.7;99999;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;180;6000.0;Excellent;19;L;CAT III;3.9;-0.7;99999;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;180;6000.0;Excellent;19;R;CAT III;3.9;-0.7;99999;No Phenomenon;1;0;0;1
KLAX;10.0;8;0;250;6000.0;Excellent;24;R;CAT III;7.9;1.4;23000;No Phenomenon;0;0;1;1
KLAX;10.0;8;0;250;6000.0;Excellent;25;L;CAT III;8.0;0.0;23000;No Phenomenon;0;0;1;1
KLAX;10.0;8;0;250;6000.0;Excellent;25;R;CAT III;8.0;0.0;23000;No Phenomenon;0;0;1;1
KJFK;10.0;6;0;200;6000.0;Excellent;22;L;CAT III;5.6;-2.1;99999;No Phenomenon;1;0;0;0
KJFK;10.0;6;0;200;6000.0;Excellent;22;R;CAT I;5.6;-2.1;99999;No Phenomenon;1;0;0;0
KATL;10.0;5;0;240;6000.0;Excellent;26;R;CAT II;4.7;-1.7;99999;No Phenomenon;1;0;0;1
KIAD;10.0;6;0;180;6000.0;Excellent;19;C;CAT III;5.9;-1.0;99999;No Phenomenon;1;0;0;1
KIAD;10.0;6;0;180;6000.0;Excellent;19;R;CAT III;5.9;-1.0;99999;No Phenomenon;1;0;0;1
KLAX;10.0;7;0;260;6000.0;Excellent;24;R;CAT III;6.6;2.4;24000;No Phenomenon;0;0;1;1
KLAX;10.0;7;0;260;6000.0;Excellent;25;L;CAT III;6.9;1.2;24000;No Phenomenon;0;0;1;1
KLAX;10.0;7;0;260;6000.0;Excellent;25;R;CAT III;6.9;1.2;24000;No Phenomenon;0;0;1;1
KATL;10.0;5;0;260;6000.0;Excellent;26;R;CAT II;5.0;0.0;99999;No Phenomenon;1;0;0;1
KJFK;10.0;7;0;210;6000.0;Excellent;22;L;CAT III;6.9;-1.2;99999;No Phenomenon;1;0;0;0
KJFK;10.0;7;0;210;6000.0;Excellent;22;R;CAT I;6.9;-1.2;99999;No Phenomenon;1;0;0;0
KORD;10.0;13;21;200;6000.0;Excellent;27;C;CAT III;4.4;-12.2;99999;No Phenomenon;1;0;0;0
KSFO;10.0;6;0;230;6000.0;Excellent;28;L;CAT II;3.9;-4.6;20000;No Phenomenon;0;0;0;1
KSFO;10.0;6;0;230;6000.0;Excellent;28;R;CAT III;3.9;-4.6;20000;No Phenomenon;0;0;0;1
KJFK;10.0;7;0;210;6000.0;Excellent;31;L;CAT I;-1.2;-6.9;99999;No Phenomenon;1;0;0;1
KJFK;10.0;7;0;210;6000.0;Excellent;31;R;CAT I;-1.2;-6.9;99999;No Phenomenon;1;0;0;1
KLAX;10.0;5;0;320;6000.0;Excellent;24;R;CAT III;0.9;4.9;23000;No Phenomenon;0;0;1;1
KLAX;10.0;5;0;320;6000.0;Excellent;25;L;CAT III;1.7;4.7;23000;No Phenomenon;0;0;1;1
KLAX;10.0;5;0;320;6000.0;Excellent;25;R;CAT III;1.7;4.7;23000;No Phenomenon;0;0;1;1
KSFO;10.0;5;0;320;6000.0;Excellent;28;L;CAT II;3.8;3.2;20000;No Phenomenon;0;0;0;1
KSFO;10.0;5;0;320;6000.0;Excellent;28;R;CAT III;3.8;3.2;20000;No Phenomenon;0;0;0;1
KIAD;10.0;3;0;180;6000.0;Excellent;19;C;CAT III;3.0;-0.5;99999;No Phenomenon;1;0;0;1
KIAD;10.0;3;0;180;6000.0;Excellent;19;R;CAT III;3.0;-0.5;99999;No Phenomenon;1;0;0;1
KORD;10.0;16;27;210;6000.0;Excellent;27;C;CAT III;8.0;-13.9;99999;No Phenomenon;1;0;0;0
KATL;10.0;6;0;260;6000.0;Excellent;27;L;CAT II;5.9;-1.0;99999;No Phenomenon;0;0;0;1
KATL;10.0;6;0;260;6000.0;Excellent;28;X;CAT II;5.6;-2.1;99999;No Phenomenon;0;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;C;CAT III;-0.0;0.0;99999;No Phenomenon;1;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;R;CAT III;-0.0;0.0;99999;No Phenomenon;1;0;0;1
KLAX;10.0;4;0;290;6000.0;Excellent;24;R;CAT III;2.6;3.1;23000;No Phenomenon;0;0;1;1
KLAX;10.0;4;0;290;6000.0;Excellent;25;L;CAT III;3.1;2.6;23000;No Phenomenon;0;0;1;1
KLAX;10.0;4;0;290;6000.0;Excellent;25;R;CAT III;3.1;2.6;23000;No Phenomenon;0;0;1;1
KJFK;10.0;5;0;200;6000.0;Excellent;31;L;CAT I;-1.7;-4.7;99999;No Phenomenon;1;0;0;1
KJFK;10.0;5;0;200;6000.0;Excellent;31;R;CAT I;-1.7;-4.7;99999;No Phenomenon;1;0;0;1
KSFO;10.0;4;0;330;6000.0;Excellent;28;L;CAT II;2.6;3.1;20000;No Phenomenon;0;0;0;1
KSFO;10.0;4;0;330;6000.0;Excellent;28;R;CAT III;2.6;3.1;20000;No Phenomenon;0;0;0;1
KATL;10.0;6;0;280;6000.0;Excellent;27;L;CAT II;5.9;1.0;99999;No Phenomenon;0;0;0;1
KATL;10.0;6;0;280;6000.0;Excellent;28;X;CAT II;6.0;0.0;99999;No Phenomenon;0;0;0;1
KORD;10.0;14;22;220;6000.0;Excellent;27;C;CAT III;9.0;-10.7;99999;No Phenomenon;1;0;0;0
KJFK;10.0;6;0;180;6000.0;Excellent;31;L;CAT I;-3.9;-4.6;99999;No Phenomenon;1;0;0;1
KJFK;10.0;6;0;180;6000.0;Excellent;31;R;CAT I;-3.9;-4.6;99999;No Phenomenon;1;0;0;1
KORD;10.0;11;19;230;6000.0;Excellent;27;C;CAT III;8.4;-7.1;99999;No Phenomenon;1;0;0;0
KATL;10.0;5;0;300;6000.0;Excellent;27;L;CAT II;4.3;2.5;99999;No Phenomenon;0;0;0;1
KATL;10.0;5;0;300;6000.0;Excellent;28;X;CAT II;4.7;1.7;99999;No Phenomenon;0;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;C;CAT III;-0.0;0.0;99999;No Phenomenon;1;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;R;CAT III;-0.0;0.0;99999;No Phenomenon;1;0;0;1
KSFO;10.0;6;0;290;6000.0;Excellent;28;R;CAT III;5.9;1.0;20000;No Phenomenon;0;0;0;1
KLAX;10.0;4;0;110;6000.0;Excellent;24;R;CAT III;-2.6;-3.1;22000;No Phenomenon;0;0;1;1
KLAX;10.0;4;0;110;6000.0;Excellent;25;L;CAT III;-3.1;-2.6;22000;No Phenomenon;0;0;1;1
KLAX;10.0;4;0;110;6000.0;Excellent;25;R;CAT III;-3.1;-2.6;22000;No Phenomenon;0;0;1;1
KSFO;10.0;0;0;0;6000.0;Excellent;28;R;CAT III;0.0;0.0;18000;No Phenomenon;1;0;0;0
KJFK;10.0;3;0;160;6000.0;Excellent;31;L;CAT I;-2.6;-1.5;99999;No Phenomenon;1;0;0;1
KJFK;10.0;3;0;160;6000.0;Excellent;31;R;CAT I;-2.6;-1.5;99999;No Phenomenon;1;0;0;1
KORD;10.0;11;18;220;6000.0;Excellent;27;L;CAT III;7.1;-8.4;25000;No Phenomenon;1;0;0;0
KIAD;10.0;0;0;0;6000.0;Excellent;19;C;CAT III;-0.0;0.0;99999;No Phenomenon;1;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;R;CAT III;-0.0;0.0;99999;No Phenomenon;1;0;0;1
KATL;10.0;5;0;270;6000.0;Excellent;27;L;CAT II;5.0;0.0;99999;No Phenomenon;0;0;0;1
KATL;10.0;5;0;270;6000.0;Excellent;28;X;CAT II;4.9;-0.9;99999;No Phenomenon;0;0;0;1
KLAX;10.0;4;0;100;6000.0;Excellent;24;R;CAT III;-3.1;-2.6;17000;No Phenomenon;0;0;1;1
KLAX;10.0;4;0;100;6000.0;Excellent;25;R;CAT III;-3.5;-2.0;17000;No Phenomenon;0;0;1;1
KSFO;10.0;4;0;250;6000.0;Excellent;28;R;CAT III;3.5;-2.0;18000;No Phenomenon;1;0;0;0
KLAX;10.0;5;0;100;6000.0;Excellent;25;R;CAT III;-4.3;-2.5;17000;No Phenomenon;0;0;1;1
KIAD;10.0;4;0;310;6000.0;Excellent;19;C;CAT III;-2.0;3.5;99999;No Phenomenon;1;0;0;1
KIAD;10.0;4;0;310;6000.0;Excellent;19;R;CAT III;-2.0;3.5;99999;No Phenomenon;1;0;0;1
KATL;10.0;5;0;310;6000.0;Excellent;27;L;CAT II;3.8;3.2;99999;No Phenomenon;0;0;0;1
KATL;10.0;5;0;310;6000.0;Excellent;28;X;CAT II;4.3;2.5;99999;No Phenomenon;0;0;0;1
KORD;10.0;11;0;240;6000.0;Excellent;27;C;CAT III;9.5;-5.5;25000;No Phenomenon;1;0;0;0
KJFK;10.0;6;0;190;6000.0;Excellent;31;L;CAT I;-3.0;-5.2;99999;No Phenomenon;1;0;0;1
KJFK;10.0;6;0;190;6000.0;Excellent;31;R;CAT I;-3.0;-5.2;99999;No Phenomenon;1;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;C;CAT III;-0.0;0.0;99999;No Phenomenon;1;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;R;CAT III;-0.0;0.0;99999;No Phenomenon;1;0;0;1
KATL;10.0;9;0;310;6000.0;Excellent;27;L;CAT II;6.9;5.8;99999;No Phenomenon;0;0;0;1
KATL;10.0;9;0;310;6000.0;Excellent;28;X;CAT II;7.8;4.5;99999;No Phenomenon;0;0;0;1
KLAX;10.0;9;0;80;6000.0;Excellent;6;R;CAT I;8.5;3.1;17000;No Phenomenon;1;0;1;1
KLAX;10.0;9;0;80;6000.0;Excellent;7;R;CAT I;8.9;1.6;17000;No Phenomenon;1;0;1;1
KLAX;10.0;9;0;80;6000.0;Excellent;25;R;CAT III;-8.9;-1.6;17000;No Phenomenon;1;0;1;1
KORD;10.0;9;0;230;6000.0;Excellent;27;C;CAT III;6.9;-5.8;25000;No Phenomenon;1;0;0;0
KJFK;10.0;0;0;0;6000.0;Excellent;31;L;CAT I;0.0;0.0;99999;No Phenomenon;1;0;0;1
KJFK;10.0;0;0;0;6000.0;Excellent;31;R;CAT I;0.0;0.0;99999;No Phenomenon;1;0;0;1
KSFO;10.0;6;0;250;6000.0;Excellent;28;R;CAT III;5.2;-3.0;18000;No Phenomenon;1;0;0;0
KSFO;10.0;6;0;280;6000.0;Excellent;28;R;CAT III;6.0;0.0;18000;No Phenomenon;1;0;0;0
KATL;10.0;7;0;320;6000.0;Excellent;26;R;CAT II;3.5;6.1;99999;No Phenomenon;0;0;0;1
KORD;10.0;4;0;230;6000.0;Excellent;27;C;CAT III;3.1;-2.6;25000;No Phenomenon;1;0;0;0
KLAX;10.0;7;0;80;6000.0;Excellent;6;R;CAT I;6.6;2.4;10000;-RA;1;0;1;1
KLAX;10.0;7;0;80;6000.0;Excellent;7;R;CAT I;6.9;1.2;10000;-RA;1;0;1;1
KLAX;10.0;7;0;80;6000.0;Excellent;25;R;CAT III;-6.9;-1.2;10000;-RA;1;0;1;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;C;CAT III;-0.0;0.0;99999;No Phenomenon;1;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;R;CAT III;-0.0;0.0;99999;No Phenomenon;1;0;0;1
KJFK;10.0;0;0;0;6000.0;Excellent;31;L;CAT I;0.0;0.0;99999;No Phenomenon;1;0;0;1
KJFK;10.0;0;0;0;6000.0;Excellent;31;R;CAT I;0.0;0.0;99999;No Phenomenon;1;0;0;1
KATL;10.0;8;0;310;6000.0;Excellent;26;R;CAT II;5.1;6.1;99999;No Phenomenon;0;0;0;1
KORD;10.0;5;0;260;6000.0;Excellent;27;R;CAT III;4.9;-0.9;25000;No Phenomenon;1;0;0;1
KORD;10.0;5;0;260;6000.0;Excellent;28;C;CAT III;4.7;-1.7;25000;No Phenomenon;1;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;C;CAT III;-0.0;0.0;99999;No Phenomenon;1;0;0;1
KIAD;10.0;0;0;0;6000.0;Excellent;19;R;CAT III;-0.0;0.0;99999;No Phenomenon;1;0;0;1
KLAX;10.0;6;0;70;6000.0;Excellent;6;R;CAT I;5.9;1.0;9000;-RA;1;0;1;1
KLAX;10.0;6;0;70;6000.0;Excellent;7;R;CAT I;6.0;0.0;9000;-RA;1;0;1;1
KLAX;10.0;6;0;70;6000.0;Excellent;25;R;CAT III;-6.0;0.0;9000;-RA;1;0;1;1
KSFO;10.0;6;0;280;6000.0;Excellent;28;R;CAT III;6.0;0.0;18000;No Phenomenon;1;0;0;0
KJFK;10.0;4;0;160;6000.0;Excellent;13;L;CAT II;3.5;2.0;99999;No Phenomenon;0;1;0;0
KJFK;10.0;4;0;160;6000.0;Excellent;22;L;CAT III;2.0;-3.5;99999;No Phenomenon;0;1;0;0
KORD;10.0;6;0;270;6000.0;Excellent;27;C;CAT III;6.0;0.0;25000;No Phenomenon;1;0;0;1
KORD;10.0;6;0;270;6000.0;Excellent;27;R;CAT III;6.0;0.0;25000;No Phenomenon;1;0;0;1
KORD;10.0;6;0;270;6000.0;Excellent;28;C;CAT III;5.9;-1.0;25000;No Phenomenon;1;0;0;1
KJFK;10.0;0;0;0;6000.0;Excellent;13;L;CAT II;-0.0;-0.0;99999;No Phenomenon;0;1;0;0
KJFK;10.0;0;0;0;6000.0;Excellent;22;L;CAT III;-0.0;0.0;99999;No Phenomenon;0;1;0;0
KIAD;10.0;0;0;0;6000.0;Excellent;1;C;CAT II;0.0;-0.0;99999;No Phenomenon;1;0;0;1
KSFO;10.0;0;0;0;6000.0;Excellent;28;R;CAT III;0.0;0.0;20000;No Phenomenon;1;0;0;0
KATL;10.0;10;0;310;6000.0;Excellent;26;R;CAT II;6.4;7.7;99999;No Phenomenon;0;0;0;1
KLAX;10.0;5;0;70;6000.0;Excellent;6;R;CAT I;4.9;0.9;7000;No Phenomenon;1;0;1;1
KLAX;10.0;5;0;70;6000.0;Excellent;7;R;CAT I;5.0;0.0;7000;No Phenomenon;1;0;1;1
KLAX;10.0;5;0;70;6000.0;Excellent;25;R;CAT III;-5.0;0.0;7000;No Phenomenon;1;0;1;1
KATL;10.0;8;0;300;6000.0;Excellent;26;R;CAT II;6.1;5.1;99999;No Phenomenon;0;0;0;1
KLAX;10.0;7;0;90;6000.0;Excellent;6;R;CAT I;6.1;3.5;6000;No Phenomenon;1;0;1;1
KLAX;10.0;7;0;90;6000.0;Excellent;7;R;CAT I;6.6;2.4;6000;No Phenomenon;1;0;1;1
KLAX;10.0;7;0;90;6000.0;Excellent;25;R;CAT III;-6.6;-2.4;6000;No Phenomenon;1;0;1;1
